location_id,source_primary_key,county_id,county_code,county_name,constituency_id,constituency_name,ward_id,ward_name,deleted,location_name_key
704,f71303afbced4a75a57e39d25eeae025,uasin_gishu,UGS,Uasin Gishu,soy,Soy,segero_barsombe,Segero/Barsombe,N,UGS_soy_segero_barsombe
705,af828ef155d24ba1a1317fbd2ea5f2a1,uasin_gishu,UGS,Uasin Gishu,soy,Soy,kipsomba,Kipsomba,N,UGS_soy_kipsomba
706,6bead6a76c634bdb8726d8f0106b37ea,uasin_gishu,UGS,Uasin Gishu,soy,Soy,soy,Soy,N,UGS_soy_soy
707,fcd592b4dc3645788762ab12dedfe446,uasin_gishu,UGS,Uasin Gishu,soy,Soy,kuinet_kapsuswa,Kuinet/Kapsuswa,N,UGS_soy_kuinet_kapsuswa
708,8851e0b109124d3cb0fac30e3c22e234,uasin_gishu,UGS,Uasin Gishu,turbo,Turbo,ngenyilel,Ngenyilel,N,UGS_turbo_ngenyilel
709,004ef2f114a64973a1d484d51dc2604b,uasin_gishu,UGS,Uasin Gishu,turbo,Turbo,tapsagoi,Tapsagoi,N,UGS_turbo_tapsagoi
710,e159683bfdf242119c9af01f2ffdac5a,uasin_gishu,UGS,Uasin Gishu,turbo,Turbo,kamagut,Kamagut,N,UGS_turbo_kamagut
711,43af5426bc2f4865ba4ce625f679da6e,uasin_gishu,UGS,Uasin Gishu,turbo,Turbo,kiplombe,Kiplombe,N,UGS_turbo_kiplombe
712,08e025a9382440a1ae27c2ae399b5373,uasin_gishu,UGS,Uasin Gishu,turbo,Turbo,kapsaos,Kapsaos,N,UGS_turbo_kapsaos
713,1e377b7c5347444f9ed0c3dc93a9c231,uasin_gishu,UGS,Uasin Gishu,turbo,Turbo,huruma,Huruma,N,UGS_turbo_huruma
714,515f024106ba4360bb827436c3d0c7b7,uasin_gishu,UGS,Uasin Gishu,moiben,Moiben,tembelio,Tembelio,N,UGS_moiben_tembelio
715,bdd7168e63a741378d9392c688731422,uasin_gishu,UGS,Uasin Gishu,moiben,Moiben,sergoit,Sergoit,N,UGS_moiben_sergoit
716,fd3918cd39124d41a126d204bf38baff,uasin_gishu,UGS,Uasin Gishu,moiben,Moiben,karuna_meibeki,Karuna/Meibeki,N,UGS_moiben_karuna_meibeki
717,2e1556bfa24140a88d7cd92f494072d5,uasin_gishu,UGS,Uasin Gishu,moiben,Moiben,moiben,Moiben,N,UGS_moiben_moiben
718,c1cf0a737f174555a66a8a239c573f03,uasin_gishu,UGS,Uasin Gishu,moiben,Moiben,kimumu,Kimumu,N,UGS_moiben_kimumu
719,3b96aa5dd8c94662af65d2e6099060b1,uasin_gishu,UGS,Uasin Gishu,ainabkoi,Ainabkoi,kapsoya,Kapsoya,N,UGS_ainabkoi_kapsoya
720,bfcf65e4817447c8b72fc634d8916edd,uasin_gishu,UGS,Uasin Gishu,ainabkoi,Ainabkoi,kaptagat,Kaptagat,N,UGS_ainabkoi_kaptagat
721,bd2523bc60834d428a6b207677e2d83b,uasin_gishu,UGS,Uasin Gishu,ainabkoi,Ainabkoi,ainabkoi_olare,Ainabkoi/Olare,N,UGS_ainabkoi_ainabkoi_olare
722,d8acbd549ac6452fb6fa3537d483a84d,uasin_gishu,UGS,Uasin Gishu,kapseret,Kapseret,simat_kapseret,Simat/Kapseret,N,UGS_kapseret_simat_kapseret
723,3abb30dfe815421fbe3c376bd12c054d,uasin_gishu,UGS,Uasin Gishu,kapseret,Kapseret,kipkenyo,Kipkenyo,N,UGS_kapseret_kipkenyo
724,4f362a47a55d456dbc931e38a8607694,uasin_gishu,UGS,Uasin Gishu,kapseret,Kapseret,ngeria,Ngeria,N,UGS_kapseret_ngeria
725,464ffd3bd4d7451dbe29bd0ba71381f0,uasin_gishu,UGS,Uasin Gishu,kapseret,Kapseret,megun,Megun,N,UGS_kapseret_megun
726,8b5d70ed4a2346b6a3fc602b7f9e7013,uasin_gishu,UGS,Uasin Gishu,kapseret,Kapseret,langas,Langas,N,UGS_kapseret_langas
727,acbbb057672e408fbf2b14bc5cc00f9a,uasin_gishu,UGS,Uasin Gishu,kesses,Kesses,racecourse,Racecourse,N,UGS_kesses_racecourse
728,cc5744c16c054b4eb22906f8a6d32496,uasin_gishu,UGS,Uasin Gishu,kesses,Kesses,cheptiret_kipchamo,Cheptiret/Kipchamo,N,UGS_kesses_cheptiret_kipchamo
729,a429e73fe4a440f6821c30aace134e19,uasin_gishu,UGS,Uasin Gishu,kesses,Kesses,tulwet_chuiyat,Tulwet/Chuiyat,N,UGS_kesses_tulwet_chuiyat
730,a1b6ffb01d5f4d83b41c5d0bae55b5c3,uasin_gishu,UGS,Uasin Gishu,kesses,Kesses,tarakwa,Tarakwa,N,UGS_kesses_tarakwa
731,da2a8694d4474de3aea656d318ff6f37,elgeyo_marakwet,EMK,Elgeyo/Marakwet,marakwet_east,Marakwet East,kapyego,Kapyego,N,EMK_marakwet_east_kapyego
732,be5fc88e545f4932a912fc54a86446c7,elgeyo_marakwet,EMK,Elgeyo/Marakwet,marakwet_east,Marakwet East,sambirir,Sambirir,N,EMK_marakwet_east_sambirir
733,fe1a554800314f9b9a6c39e9c21d36b3,elgeyo_marakwet,EMK,Elgeyo/Marakwet,marakwet_east,Marakwet East,endo,Endo,N,EMK_marakwet_east_endo
734,fed4c5eea58a40f9b06c6c76af04b844,elgeyo_marakwet,EMK,Elgeyo/Marakwet,marakwet_east,Marakwet East,embobut___embulot,Embobut / Embulot,N,EMK_marakwet_east_embobut___embulot
735,454b9c8d1fca41e78202957b3008c8de,elgeyo_marakwet,EMK,Elgeyo/Marakwet,marakwet_west,Marakwet West,lelan,Lelan,N,EMK_marakwet_west_lelan
736,c9bc9cca7a54480d9eabcaf9363ad319,elgeyo_marakwet,EMK,Elgeyo/Marakwet,marakwet_west,Marakwet West,sengwer,Sengwer,N,EMK_marakwet_west_sengwer
737,347cec02df2c4771ad2e115eafc6ce5d,elgeyo_marakwet,EMK,Elgeyo/Marakwet,marakwet_west,Marakwet West,cherangany_chebororwa,CherangAny/Chebororwa,N,EMK_marakwet_west_cherangany_chebororwa
738,3d3ce3a98cf3411d9bb659b5a955329a,elgeyo_marakwet,EMK,Elgeyo/Marakwet,marakwet_west,Marakwet West,moiben_kuserwo,Moiben/Kuserwo,N,EMK_marakwet_west_moiben_kuserwo
739,b15aeed88fda472d8651fc2f6d86c83c,elgeyo_marakwet,EMK,Elgeyo/Marakwet,marakwet_west,Marakwet West,kapsowar,Kapsowar,N,EMK_marakwet_west_kapsowar
740,f4d37304fe0b4311814f2355c218cea2,elgeyo_marakwet,EMK,Elgeyo/Marakwet,marakwet_west,Marakwet West,arror,Arror,N,EMK_marakwet_west_arror
741,591b805ce7ba4ae98361e20ecd5978a8,elgeyo_marakwet,EMK,Elgeyo/Marakwet,keiyo_north,Keiyo North,emsoo,Emsoo,N,EMK_keiyo_north_emsoo
742,587639c3daf94696b6fa9811aab5b921,elgeyo_marakwet,EMK,Elgeyo/Marakwet,keiyo_north,Keiyo North,kamariny,Kamariny,N,EMK_keiyo_north_kamariny
743,48a518eefac944f79845daf156712506,elgeyo_marakwet,EMK,Elgeyo/Marakwet,keiyo_north,Keiyo North,kapchemutwa,Kapchemutwa,N,EMK_keiyo_north_kapchemutwa
744,bed516de82be45668bad4520e6e28a44,elgeyo_marakwet,EMK,Elgeyo/Marakwet,keiyo_north,Keiyo North,tambach,Tambach,N,EMK_keiyo_north_tambach
745,165764b33c0b455b9a41c96d4d6301c9,elgeyo_marakwet,EMK,Elgeyo/Marakwet,keiyo_south,Keiyo South,kaptarakwa,Kaptarakwa,N,EMK_keiyo_south_kaptarakwa
746,29bda90500e94a529c2627d17b31eb71,elgeyo_marakwet,EMK,Elgeyo/Marakwet,keiyo_south,Keiyo South,chepkorio,Chepkorio,N,EMK_keiyo_south_chepkorio
747,035237b73c474e5281058d0f9d47eb79,elgeyo_marakwet,EMK,Elgeyo/Marakwet,keiyo_south,Keiyo South,soy_north,Soy North,N,EMK_keiyo_south_soy_north
748,aadf2fb59a7b40948d5a899a3b1bcf52,elgeyo_marakwet,EMK,Elgeyo/Marakwet,keiyo_south,Keiyo South,soy_south,Soy South,N,EMK_keiyo_south_soy_south
749,51812b06399e4d339f5733d1ba885377,elgeyo_marakwet,EMK,Elgeyo/Marakwet,keiyo_south,Keiyo South,kabiemit,Kabiemit,N,EMK_keiyo_south_kabiemit
750,0cab3e7a8e4a4730aee1ea2b7104a0e8,elgeyo_marakwet,EMK,Elgeyo/Marakwet,keiyo_south,Keiyo South,metkei,Metkei,N,EMK_keiyo_south_metkei
751,10a83fc83bc54ee9b777bf806df2b783,nandi,NDI,Nandi,tinderet,Tinderet,songhor_soba,Songhor/Soba,N,NDI_tinderet_songhor_soba
752,3bec651e36c94d07aee0c824c29be915,nandi,NDI,Nandi,tinderet,Tinderet,tindiret,Tindiret,N,NDI_tinderet_tindiret
753,115e8442a64c4c8d8907d2a9ca55e305,nandi,NDI,Nandi,tinderet,Tinderet,chemelil_chemase,Chemelil/Chemase,N,NDI_tinderet_chemelil_chemase
754,8dd0384aa7cf4cd3b4574310d8754ae6,nandi,NDI,Nandi,tinderet,Tinderet,kapsimotwo,Kapsimotwo,N,NDI_tinderet_kapsimotwo
755,da23c969e1f24b60b5ddb3ee1af1a35c,nandi,NDI,Nandi,aldai,Aldai,kabwareng,Kabwareng,N,NDI_aldai_kabwareng
756,f2e5b7140b6c418488fa62454d657207,nandi,NDI,Nandi,aldai,Aldai,terik,Terik,N,NDI_aldai_terik
757,431f39cad51b4e3997ddb5227bdfdeef,nandi,NDI,Nandi,aldai,Aldai,kemeloi-maraba,Kemeloi-Maraba,N,NDI_aldai_kemeloi-maraba
758,13d5224bdf1f4703bbc6e32601291399,nandi,NDI,Nandi,aldai,Aldai,kobujoi,Kobujoi,N,NDI_aldai_kobujoi
759,e813996d701e42728c2f06560f841a2b,nandi,NDI,Nandi,aldai,Aldai,kaptumo-kaboi,Kaptumo-Kaboi,N,NDI_aldai_kaptumo-kaboi
760,c3bbc72fb77f42ab83017a2068f8dc81,nandi,NDI,Nandi,aldai,Aldai,koyo-ndurio,Koyo-Ndurio,N,NDI_aldai_koyo-ndurio
761,dc935441da294bd7bdd84e207feaeacc,nandi,NDI,Nandi,nandi_hills,Nandi Hills,nandi_hills,Nandi Hills,N,NDI_nandi_hills_nandi_hills
762,ac80f6bf95504ecd97915dba923118b2,nandi,NDI,Nandi,nandi_hills,Nandi Hills,chepkunyuk,Chepkunyuk,N,NDI_nandi_hills_chepkunyuk
763,ac303145837d4d5694a66eb48f4ef204,nandi,NDI,Nandi,nandi_hills,Nandi Hills,ollessos,OlLessos,N,NDI_nandi_hills_ollessos
764,3629ed4708d64f88860ec0c1bc8966fe,nandi,NDI,Nandi,nandi_hills,Nandi Hills,kapchorua,Kapchorua,N,NDI_nandi_hills_kapchorua
765,9abd1580744c441887b18d11c200e41f,nandi,NDI,Nandi,chesumei,Chesumei,chemundu_kapngetuny,Chemundu/KapngEtuny,N,NDI_chesumei_chemundu_kapngetuny
766,6dccbe4cb80b48eca873e839f6f4c636,nandi,NDI,Nandi,chesumei,Chesumei,kosirai,Kosirai,N,NDI_chesumei_kosirai
767,81caea832aae49e098681d44da2f0c72,nandi,NDI,Nandi,chesumei,Chesumei,lelmokwo_ngechek,Lelmokwo/Ngechek,N,NDI_chesumei_lelmokwo_ngechek
768,96fa14d4072540e08dd0622175d9f3a3,nandi,NDI,Nandi,chesumei,Chesumei,kaptel_kamoiywo,Kaptel/Kamoiywo,N,NDI_chesumei_kaptel_kamoiywo
769,b6f75cce42644ee4a5e2e5054e502b4e,nandi,NDI,Nandi,chesumei,Chesumei,kiptuya,Kiptuya,N,NDI_chesumei_kiptuya
770,5cddf03428804252a77e9d47d200d4f7,nandi,NDI,Nandi,emgwen,Emgwen,chepkumia,Chepkumia,N,NDI_emgwen_chepkumia
771,5a40b855727b4928a8055444dac1df20,nandi,NDI,Nandi,emgwen,Emgwen,kapkangani,Kapkangani,N,NDI_emgwen_kapkangani
772,bbaf842063004b139f757a721486d0d8,nandi,NDI,Nandi,emgwen,Emgwen,kapsabet,Kapsabet,N,NDI_emgwen_kapsabet
773,b0e51a224224443d9e41cbeb96322e0e,nandi,NDI,Nandi,emgwen,Emgwen,kilibwoni,Kilibwoni,N,NDI_emgwen_kilibwoni
774,ea28f362eba542deae9b9b509fb70e2e,nandi,NDI,Nandi,mosop,Mosop,chepterwai,Chepterwai,N,NDI_mosop_chepterwai
775,f5bfd35828614869bffe296e41dbf3c0,nandi,NDI,Nandi,mosop,Mosop,kipkaren,Kipkaren,N,NDI_mosop_kipkaren
776,f26cd2c47ca042039a941ca7ba8e5f73,nandi,NDI,Nandi,mosop,Mosop,kurgung_surungai,Kurgung/Surungai,N,NDI_mosop_kurgung_surungai
777,671fcf79ea5f4f5b95402cf1f86a27cd,nandi,NDI,Nandi,mosop,Mosop,kabiyet,Kabiyet,N,NDI_mosop_kabiyet
778,d3fd60ffb7574b258099c472908aa8ea,nandi,NDI,Nandi,mosop,Mosop,ndalat,Ndalat,N,NDI_mosop_ndalat
779,201bfa43f6df46a09092f723244faa00,nandi,NDI,Nandi,mosop,Mosop,kabisaga,Kabisaga,N,NDI_mosop_kabisaga
780,fd155ff5ec21471e970ce5fc9e566162,nandi,NDI,Nandi,mosop,Mosop,sangalo_kebulonik,Sangalo/Kebulonik,N,NDI_mosop_sangalo_kebulonik
781,fc1287d038c64b02800bc818f46cfdd8,baringo,BRG,Baringo,tiaty,Tiaty,tirioko,Tirioko,N,BRG_tiaty_tirioko
782,7455dec6453d42b5a761375fecc6c7a5,baringo,BRG,Baringo,tiaty,Tiaty,kolowa,Kolowa,N,BRG_tiaty_kolowa
783,a5d7048c9789449e9ce97aa504261b83,baringo,BRG,Baringo,tiaty,Tiaty,ribkwo,Ribkwo,N,BRG_tiaty_ribkwo
784,3db1675271ed4b038cb04d74aae8cc5e,baringo,BRG,Baringo,tiaty,Tiaty,silale,Silale,N,BRG_tiaty_silale
785,4ea4ce507e3c4e4ea1862ab437545d4e,baringo,BRG,Baringo,tiaty,Tiaty,loiyamorock,Loiyamorock,N,BRG_tiaty_loiyamorock
786,dcb24c3874894ac08e119f5dbb873e42,baringo,BRG,Baringo,tiaty,Tiaty,tangulbei_korossi,Tangulbei/Korossi,N,BRG_tiaty_tangulbei_korossi
787,3d374ec87d354e0fa2f819a0ac2f6f91,baringo,BRG,Baringo,tiaty,Tiaty,churo_amaya,Churo/Amaya,N,BRG_tiaty_churo_amaya
788,975a69e28b38471b97b67a09dddec217,baringo,BRG,Baringo,baringo__north,Baringo  North,barwessa,Barwessa,N,BRG_baringo__north_barwessa
789,5f642bb7a8694c9ea0bb55514fb006e4,baringo,BRG,Baringo,baringo__north,Baringo  North,kabartonjo,Kabartonjo,N,BRG_baringo__north_kabartonjo
790,af2ea718c28a46ad83151a672faceff7,baringo,BRG,Baringo,baringo__north,Baringo  North,saimo_kipsaraman,Saimo/Kipsaraman,N,BRG_baringo__north_saimo_kipsaraman
791,1f2ead430e8c4298b5cbfff20b5b529f,baringo,BRG,Baringo,baringo__north,Baringo  North,saimo_soi,Saimo/Soi,N,BRG_baringo__north_saimo_soi
792,24cbe2883044470c92a161302951ad5d,baringo,BRG,Baringo,baringo__north,Baringo  North,bartabwa,Bartabwa,N,BRG_baringo__north_bartabwa
793,dcaf16599e5c437293495dbc4c35fcd2,baringo,BRG,Baringo,baringo_central,Baringo Central,kabarnet,Kabarnet,N,BRG_baringo_central_kabarnet
794,19eb9e4092d24a8cb4f4486a83617339,baringo,BRG,Baringo,baringo_central,Baringo Central,sacho,Sacho,N,BRG_baringo_central_sacho
795,03671b2368744d3fbf3e8eaff16adab4,baringo,BRG,Baringo,baringo_central,Baringo Central,tenges,Tenges,N,BRG_baringo_central_tenges
796,4b2915f3090a42ec814aa58f0408241e,baringo,BRG,Baringo,baringo_central,Baringo Central,ewalel_chapchap,Ewalel Chapchap,N,BRG_baringo_central_ewalel_chapchap
797,04cd53c618214846b049fbc02cbb49aa,baringo,BRG,Baringo,baringo_central,Baringo Central,kapropita,Kapropita,N,BRG_baringo_central_kapropita
798,af61119590ab486bae5d1c0a15c4c849,baringo,BRG,Baringo,baringo_south,Baringo South,marigat,Marigat,N,BRG_baringo_south_marigat
799,16be8d1ccabf4f8eac9bf0cf1f87ec46,baringo,BRG,Baringo,baringo_south,Baringo South,ilchamus,Ilchamus,N,BRG_baringo_south_ilchamus
800,50c6eabae2f64e6f84a84c961f89015e,baringo,BRG,Baringo,baringo_south,Baringo South,mochongoi,Mochongoi,N,BRG_baringo_south_mochongoi
801,a8a41f24bfe64456b44e476f716b6f20,baringo,BRG,Baringo,baringo_south,Baringo South,mukutani,Mukutani,N,BRG_baringo_south_mukutani
802,6d57c02517b242048ea84929ddcdc828,baringo,BRG,Baringo,mogotio,Mogotio,mogotio,Mogotio,N,BRG_mogotio_mogotio
803,e4697e1398b6414bbc9a676942e206de,baringo,BRG,Baringo,mogotio,Mogotio,emining,Emining,N,BRG_mogotio_emining
804,58ca09e35fee411dbe79b90e2f87073e,baringo,BRG,Baringo,mogotio,Mogotio,kisanana,Kisanana,N,BRG_mogotio_kisanana
805,615105a2e0d9430695fad1949c84105f,baringo,BRG,Baringo,eldama_ravine,Eldama Ravine,lembus,Lembus,N,BRG_eldama_ravine_lembus
806,8af01ef56e054686b0d9573c16c411ea,baringo,BRG,Baringo,eldama_ravine,Eldama Ravine,lembus_kwen,Lembus Kwen,N,BRG_eldama_ravine_lembus_kwen
807,8a8cbe993a6d4e6e95c27ce5eb6e9e55,baringo,BRG,Baringo,eldama_ravine,Eldama Ravine,ravine,Ravine,N,BRG_eldama_ravine_ravine
808,a2adf2ce0a1f4e8d8cba24601ef6fe6e,baringo,BRG,Baringo,eldama_ravine,Eldama Ravine,mumberes_maji_mazuri,Mumberes/Maji Mazuri,N,BRG_eldama_ravine_mumberes_maji_mazuri
809,61f69dc19ee447b28b153a0eb094390c,baringo,BRG,Baringo,eldama_ravine,Eldama Ravine,lembus_perkerra,Lembus/Perkerra,N,BRG_eldama_ravine_lembus_perkerra
810,895f7062afd74249a34fb995d2fb0be5,baringo,BRG,Baringo,eldama_ravine,Eldama Ravine,koibatek,Koibatek,N,BRG_eldama_ravine_koibatek
811,f02b023d0f22460cae3f45f8f4730749,laikipia,LKP,Laikipia,laikipia_west,Laikipia West,olmoran,Olmoran,N,LKP_laikipia_west_olmoran
812,56144eb392c340c59c94937d7f640e29,laikipia,LKP,Laikipia,laikipia_west,Laikipia West,rumuruti_township,Rumuruti Township,N,LKP_laikipia_west_rumuruti_township
813,2a0f437e8d494b3595000953487a1416,laikipia,LKP,Laikipia,laikipia_west,Laikipia West,kinamba,Kinamba,N,LKP_laikipia_west_kinamba
814,67091c297e344cc28f01f5d98d88450c,laikipia,LKP,Laikipia,laikipia_west,Laikipia West,marmanet,Marmanet,N,LKP_laikipia_west_marmanet
815,9522145166ef4ab4b5008a60500f76f5,laikipia,LKP,Laikipia,laikipia_west,Laikipia West,igwamiti,Igwamiti,N,LKP_laikipia_west_igwamiti
816,fd0ae5d41a494af1a820fdcf5df3f1b7,laikipia,LKP,Laikipia,laikipia_west,Laikipia West,salama,Salama,N,LKP_laikipia_west_salama
817,eb20471a6fa04773baec12772e66ff28,laikipia,LKP,Laikipia,laikipia_east,Laikipia East,ngobit,Ngobit,N,LKP_laikipia_east_ngobit
818,ec158bf5df094858bb45f75536e19473,laikipia,LKP,Laikipia,laikipia_east,Laikipia East,tigithi,Tigithi,N,LKP_laikipia_east_tigithi
819,252bb2115bdb44dea8f087987972357a,laikipia,LKP,Laikipia,laikipia_east,Laikipia East,thingithu,Thingithu,N,LKP_laikipia_east_thingithu
820,729bedc5eeea42c0b84ee1e79bb7a32b,laikipia,LKP,Laikipia,laikipia_east,Laikipia East,nanyuki,Nanyuki,N,LKP_laikipia_east_nanyuki
821,df7d60cb43394b40986c77b59aa2faf8,laikipia,LKP,Laikipia,laikipia_east,Laikipia East,umande,Umande,N,LKP_laikipia_east_umande
822,3d0965ea45be4d4e89dd26e11591fe78,laikipia,LKP,Laikipia,laikipia_north,Laikipia North,sosian,Sosian,N,LKP_laikipia_north_sosian
823,8bed470e0fdd4558b0f3f3661b2c8613,laikipia,LKP,Laikipia,laikipia_north,Laikipia North,segera,Segera,N,LKP_laikipia_north_segera
824,eee7a8c5b7af4d53ba1b636309538d91,laikipia,LKP,Laikipia,laikipia_north,Laikipia North,mukogondo_west,Mukogondo West,N,LKP_laikipia_north_mukogondo_west
825,70e20fde12d0482f82999afe3b876434,laikipia,LKP,Laikipia,laikipia_north,Laikipia North,mukogondo_east,Mukogondo East,N,LKP_laikipia_north_mukogondo_east
826,c7cbdb5a8ebc4e32be815b53840c32ae,nakuru,NKR,Nakuru,molo,Molo,mariashoni,Mariashoni,N,NKR_molo_mariashoni
827,3f5a97d8c18b433fbd28996dd6d8576d,nakuru,NKR,Nakuru,molo,Molo,elburgon,Elburgon,N,NKR_molo_elburgon
828,0b78289da7ee438f85e00c10a18cfaf0,nakuru,NKR,Nakuru,molo,Molo,turi,Turi,N,NKR_molo_turi
829,99181df7e2c44511a64d733eb59fc5e5,nakuru,NKR,Nakuru,molo,Molo,molo,Molo,N,NKR_molo_molo
830,970e44a3f34c494a8d19d1a3f7e98255,nakuru,NKR,Nakuru,njoro,Njoro,maunarok,Maunarok,N,NKR_njoro_maunarok
831,b813128c532745fba5538105dd41b90f,nakuru,NKR,Nakuru,njoro,Njoro,mauche,Mauche,N,NKR_njoro_mauche
834,f1acca7d7eba4c9c92e980f55cb58931,nakuru,NKR,Nakuru,njoro,Njoro,lare,Lare,N,NKR_njoro_lare
835,85fe65c2178b410cbe0bb5ab6c726330,nakuru,NKR,Nakuru,njoro,Njoro,njoro,Njoro,N,NKR_njoro_njoro
836,736543d210be41afbbb51683ba257902,nakuru,NKR,Nakuru,naivasha,Naivasha,biashara,Biashara,N,NKR_naivasha_biashara
837,20c49e53e80644a8b01edc77b54b4321,nakuru,NKR,Nakuru,naivasha,Naivasha,hells_gate,Hells Gate,N,NKR_naivasha_hells_gate
838,37cd2349432844e197679aaeee473c35,nakuru,NKR,Nakuru,naivasha,Naivasha,lakeview,Lakeview,N,NKR_naivasha_lakeview
839,e3d5111c66104dfea683ad6198a22f7d,nakuru,NKR,Nakuru,naivasha,Naivasha,maai-mahiu,Maai-Mahiu,N,NKR_naivasha_maai-mahiu
840,b4ee24a4e72f40e5ae69f32ff6da57c6,nakuru,NKR,Nakuru,naivasha,Naivasha,maiella,Maiella,N,NKR_naivasha_maiella
841,e739e58542f3414bb8646d5bcf8619ec,nakuru,NKR,Nakuru,naivasha,Naivasha,olkaria,Olkaria,N,NKR_naivasha_olkaria
842,8d8f9d86b04949c19b5b05282368b5f8,nakuru,NKR,Nakuru,naivasha,Naivasha,naivasha_east,Naivasha East,N,NKR_naivasha_naivasha_east
843,f664aef1b0964f4e80b8ae9368be827f,nakuru,NKR,Nakuru,naivasha,Naivasha,viwandani,Viwandani,N,NKR_naivasha_viwandani
844,c4a21530d2aa4a268a0377a7bdc296ed,nakuru,NKR,Nakuru,gilgil,Gilgil,gilgil,Gilgil,N,NKR_gilgil_gilgil
845,20421b7d721b4772a417fc3d62543c9a,nakuru,NKR,Nakuru,gilgil,Gilgil,elementaita,Elementaita,N,NKR_gilgil_elementaita
846,a89e918afad948799f1f558f89f2b40f,nakuru,NKR,Nakuru,gilgil,Gilgil,mbaruk_eburu,Mbaruk/Eburu,N,NKR_gilgil_mbaruk_eburu
847,6b20bfad0b00409b9afe57b867941917,nakuru,NKR,Nakuru,gilgil,Gilgil,malewa_west,Malewa West,N,NKR_gilgil_malewa_west
848,f867807d922244069a1c85b4e8647912,nakuru,NKR,Nakuru,gilgil,Gilgil,murindati,Murindati,N,NKR_gilgil_murindati
849,6be847c02d5549f5b0dd90824bd8ea45,nakuru,NKR,Nakuru,kuresoi_south,Kuresoi South,amalo,Amalo,N,NKR_kuresoi_south_amalo
850,7a54aabe7ee746dfa7a1693270a197f0,nakuru,NKR,Nakuru,kuresoi_south,Kuresoi South,keringet,Keringet,N,NKR_kuresoi_south_keringet
851,afe3cc5069ce4130a15b512efeb8534d,nakuru,NKR,Nakuru,kuresoi_south,Kuresoi South,kiptagich,Kiptagich,N,NKR_kuresoi_south_kiptagich
852,b553bea6dcf0409592e9a4c9091fd92f,nakuru,NKR,Nakuru,kuresoi_south,Kuresoi South,tinet,Tinet,N,NKR_kuresoi_south_tinet
853,139f5d0f595948988e47922dd99ae606,nakuru,NKR,Nakuru,kuresoi_north,Kuresoi North,kiptororo,Kiptororo,N,NKR_kuresoi_north_kiptororo
854,10b62cf1610047c5851a51853d2249ca,nakuru,NKR,Nakuru,kuresoi_north,Kuresoi North,nyota,Nyota,N,NKR_kuresoi_north_nyota
855,1c07d86763154cbeb00381b77fc4f64e,nakuru,NKR,Nakuru,kuresoi_north,Kuresoi North,sirikwa,Sirikwa,N,NKR_kuresoi_north_sirikwa
856,1e61982bfcc541f18b89e43c6c0d44c3,nakuru,NKR,Nakuru,kuresoi_north,Kuresoi North,kamara,Kamara,N,NKR_kuresoi_north_kamara
857,fffa62ff61104669bfe3de3c52ec74f0,nakuru,NKR,Nakuru,subukia,Subukia,subukia,Subukia,N,NKR_subukia_subukia
858,0e8b5d955223420cb5ccc53f8bb231e9,nakuru,NKR,Nakuru,subukia,Subukia,waseges,Waseges,N,NKR_subukia_waseges
859,d48c40b0215b4e3f9ccd7cc0148f64b3,nakuru,NKR,Nakuru,subukia,Subukia,kabazi,Kabazi,N,NKR_subukia_kabazi
860,ba53ddf1ad0f4cacbb51d48da7f3e8ca,nakuru,NKR,Nakuru,rongai,Rongai,menengai_west,Menengai West,N,NKR_rongai_menengai_west
861,eb977c3e8934478995c4106e4cf77d53,nakuru,NKR,Nakuru,rongai,Rongai,soin,Soin,N,NKR_rongai_soin
862,5ec5f0abaa5b45d8910a7803bc13d1e2,nakuru,NKR,Nakuru,rongai,Rongai,visoi,Visoi,N,NKR_rongai_visoi
863,b28fa11ab0324f4c9fc9f569bc334c63,nakuru,NKR,Nakuru,rongai,Rongai,mosop,Mosop,N,NKR_rongai_mosop
864,f0b26d290ff34efe93fa422cf84c5a1e,nakuru,NKR,Nakuru,rongai,Rongai,solai,Solai,N,NKR_rongai_solai
865,334621aa1aa5444f9b2cacec761765a9,nakuru,NKR,Nakuru,bahati,Bahati,dundori,Dundori,N,NKR_bahati_dundori
866,6b31228708254db2a5adf5fc35a9ad51,nakuru,NKR,Nakuru,bahati,Bahati,kabatini,Kabatini,N,NKR_bahati_kabatini
867,b4ab08d51a4445bbb18fe2b151126696,nakuru,NKR,Nakuru,bahati,Bahati,kiamaina,Kiamaina,N,NKR_bahati_kiamaina
868,9b6106c664c04434889be4a166beee2e,nakuru,NKR,Nakuru,bahati,Bahati,lanet_umoja,Lanet/Umoja,N,NKR_bahati_lanet_umoja
869,942d44b195a04974bea9827b56a97ae8,nakuru,NKR,Nakuru,bahati,Bahati,bahati,Bahati,N,NKR_bahati_bahati
870,5b851a33625044218e56e631a2da9034,nakuru,NKR,Nakuru,nakuru_town_west,Nakuru Town West,barut,Barut,N,NKR_nakuru_town_west_barut
871,24331880346440b2ba72f0042f97391c,nakuru,NKR,Nakuru,nakuru_town_west,Nakuru Town West,london,London,N,NKR_nakuru_town_west_london
872,fa2c238a87984637bae73feee737ffdf,nakuru,NKR,Nakuru,nakuru_town_west,Nakuru Town West,kaptembwo,Kaptembwo,N,NKR_nakuru_town_west_kaptembwo
